id,tenant_id,contact_id,company_id,invoice_number,title,status,issue_date,due_date,sent_at,paid_at,subtotal,tax_rate,tax_amount,total_amount,amount_paid,balance_due,currency,notes,deal_id,created_at,created_by
304c2472-e4ce-4116-80b1-eb11c230d9dc,fa6b3223-0c9a-40e9-b075-9220ef58763e,936418c2-f26c-43c4-aa63-a30eb3bd9d34,,INV-002273,Invoice for Subscription,cancelled,2026-02-18,2027-01-18,2026-04-28T04:14:09.393960,,15588.52,5,779.43,16367.95,0,16367.95,USD,,,2025-12-18T15:09:56.393966,
6573c0be-19b1-499b-988c-847a467542f7,fa6b3223-0c9a-40e9-b075-9220ef58763e,fa38b974-0f58-4e29-9ab8-4acf28207e85,3e5eb9ac-a606-4472-9b12-c3f35e213e48,INV-002274,Invoice for Products,partial,2026-08-01,2026-11-12,2026-04-10T09:02:22.394014,,23538.32,8,1883.07,25421.39,12710.695,12710.695,USD,Thank you for your business!,d8f2c984-b0b8-4a35-9fa1-23d28a3358ff,2026-05-17T08:56:22.394022,
05fd5672-29d8-4747-b6db-30749619726b,fa6b3223-0c9a-40e9-b075-9220ef58763e,,,INV-002275,Invoice for Consulting,draft,2025-08-16,2026-10-04,,,25521.4,10,2552.14,28073.54,0,28073.54,USD,,,2025-10-14T08:13:55.394060,
5c4365d5-eefd-447c-b4bc-7a26343d39dd,fa6b3223-0c9a-40e9-b075-9220ef58763e,,ec618da9-bd35-406a-9b0a-9176982625ee,INV-002276,Invoice for Products,draft,2025-09-13,2027-01-27,,,79941.07,7.5,5995.58,85936.65,0,85936.65,USD,,,2026-04-30T15:12:28.394087,
01bf39d2-e0a4-4b65-a3d6-363f321badcc,fa6b3223-0c9a-40e9-b075-9220ef58763e,,54032aef-ce6c-4d80-a244-eceaa357ffa6,INV-002277,Invoice for Subscription,cancelled,2026-07-21,2026-10-26,2026-07-07T22:13:34.394113,,42322.18,7.5,3174.16,45496.34,0,45496.34,USD,,,2026-02-01T20:20:03.394119,
af6dd181-eec7-41f1-94ff-426ba356a66e,fa6b3223-0c9a-40e9-b075-9220ef58763e,afd78c60-867f-4557-a43f-165a936b4a61,d2fae14b-c449-4c8b-9209-d1e88f97c3a9,INV-002278,Invoice for Consulting,paid,2026-05-04,2026-12-18,2026-06-20T13:23:35.394147,2026-05-30T22:54:46.394152,33574.35,15,5036.15,38610.5,38610.5,0,USD,Thank you for your business!,,2025-09-03T01:36:13.394158,
28d0990b-14b5-4a9d-916e-76093ad82a7c,fa6b3223-0c9a-40e9-b075-9220ef58763e,f3d2c221-8de9-477f-a15d-79934471f272,877c817e-7094-4edb-9b68-1f8315bb41d7,INV-002279,Invoice for Consulting,draft,2025-12-18,2026-12-30,,,73969.49,20,14793.9,88763.39,0,88763.39,USD,,,2026-05-28T01:17:50.394190,
31f2488e-55b2-4e49-911b-39d1f27f70a5,fa6b3223-0c9a-40e9-b075-9220ef58763e,,844cfa03-e220-469e-b5f9-5205d98bb1c3,INV-002280,Invoice for Support,partial,2026-06-22,2026-11-06,2026-07-23T00:40:12.394218,,53264.74,0,0.0,53264.74,26632.37,26632.37,USD,Thank you for your business!,,2026-02-15T15:38:46.394224,
ff87bd30-295c-4424-a649-af8751bf2689,fa6b3223-0c9a-40e9-b075-9220ef58763e,2ae4c1bb-b4c5-4ac2-bd71-9239cef56e99,,INV-002281,Invoice for Services,overdue,2026-05-12,2027-01-08,2026-07-20T14:39:21.394251,,27758.25,20,5551.65,33309.9,0,33309.9,USD,,,2025-11-25T07:20:54.394257,
b324526d-30d0-4c46-88d6-74fa2b5d4ca1,fa6b3223-0c9a-40e9-b075-9220ef58763e,,,INV-002282,Invoice for Consulting,sent,2026-06-01,2026-08-30,2026-02-19T13:12:19.394283,,54345.43,20,10869.09,65214.52,0,65214.52,USD,Thank you for your business!,,2026-02-28T07:30:51.394289,
e9a089bf-748e-45e4-a761-c5756294db3c,fa6b3223-0c9a-40e9-b075-9220ef58763e,9ac666c9-d930-4700-a891-028267ddca7e,,INV-002283,Invoice for Services,partial,2026-04-03,2026-09-23,2026-06-28T22:38:15.394315,,60076.62,5,3003.83,63080.45,31540.225,31540.225,USD,,,2026-03-18T12:19:19.394321,
ad8ea791-ed8c-4458-a829-f2265e914a62,fa6b3223-0c9a-40e9-b075-9220ef58763e,8781138b-4804-4278-afda-a01f882d4e8d,0465128e-4f75-454f-b530-819a29a26362,INV-002284,Invoice for Support,cancelled,2026-04-14,2026-10-21,2026-07-14T13:03:58.394379,,29237.54,7.5,2192.82,31430.36,0,31430.36,USD,,a8a3f3c1-9732-4075-86c6-32a57d6bf2ae,2025-08-19T22:26:39.394395,
2a0ac10d-2e13-4d46-8a2e-1d3e2d239c6a,fa6b3223-0c9a-40e9-b075-9220ef58763e,,,INV-002285,Invoice for Services,viewed,2026-02-18,2026-09-10,2026-04-24T15:07:57.394457,,17294.74,8,1383.58,18678.32,0,18678.32,USD,Thank you for your business!,,2025-11-13T18:04:56.394464,
d6409782-45bc-4977-9bc2-a72ab7f1d220,fa6b3223-0c9a-40e9-b075-9220ef58763e,ab21a075-9e70-4f10-a3dd-9e7fe1138cc3,93cdde31-5722-44a8-8418-2da506bc021e,INV-002286,Invoice for Support,viewed,2026-07-13,2026-10-27,2026-06-24T16:26:16.394494,,23717.75,7.5,1778.83,25496.58,0,25496.58,USD,,,2026-07-17T04:21:54.394500,
b2d71ae0-e96a-4453-97b2-61d5aa56b2a1,fa6b3223-0c9a-40e9-b075-9220ef58763e,,,INV-002287,Invoice for Consulting,draft,2026-02-10,2026-08-17,,,11230.84,20,2246.17,13477.01,0,13477.01,USD,,,2026-01-04T00:57:15.394526,
01e691c5-eda8-4b4d-9465-13409d69126d,fa6b3223-0c9a-40e9-b075-9220ef58763e,,,INV-002288,Invoice for Services,sent,2026-06-15,2026-09-11,2026-06-04T21:00:43.394552,,22377.34,7.5,1678.3,24055.64,0,24055.64,USD,,,2025-09-05T05:29:34.394558,
796df788-13e8-4f74-b5ea-5118011315c6,fa6b3223-0c9a-40e9-b075-9220ef58763e,,,INV-002289,Invoice for Products,draft,2026-03-11,2026-12-17,,,12036.14,8,962.89,12999.03,0,12999.03,USD,Thank you for your business!,,2026-05-25T00:07:15.394584,
9bf830b4-f0cd-45f8-8f1c-66b30006e1d1,fa6b3223-0c9a-40e9-b075-9220ef58763e,,,INV-002290,Invoice for Consulting,cancelled,2026-05-31,2027-01-13,2026-03-31T00:22:49.394609,,2414.15,7.5,181.06,2595.21,0,2595.21,USD,Thank you for your business!,,2025-10-28T05:22:24.394615,
de01a1d4-5b0a-4d06-92c4-876e92fef7b4,fa6b3223-0c9a-40e9-b075-9220ef58763e,76655ced-9a16-4078-af9f-57945a506afe,,INV-002291,Invoice for Subscription,overdue,2025-08-27,2027-01-21,2026-02-23T00:31:05.394642,,62522.08,0,0.0,62522.08,0,62522.08,USD,Thank you for your business!,,2025-08-10T00:56:23.394648,
1560023f-5805-4854-89a7-a7912a185b33,fa6b3223-0c9a-40e9-b075-9220ef58763e,,,INV-002292,Invoice for Products,overdue,2026-05-25,2026-11-05,2026-02-12T20:03:14.394673,,92266.25,20,18453.25,110719.5,0,110719.5,USD,Thank you for your business!,,2026-06-22T18:45:47.394679,
c0a29638-6c41-4c51-ba68-a83778b5b793,fa6b3223-0c9a-40e9-b075-9220ef58763e,,dc06737d-a894-4169-acb2-4be7f20a933d,INV-002293,Invoice for Consulting,overdue,2026-07-08,2026-09-02,2026-04-06T20:44:19.394712,,95010.79,8,7600.86,102611.65,0,102611.65,USD,,,2026-07-10T19:53:48.394721,
6cf60702-2d5b-4c31-a956-da6987ba9774,fa6b3223-0c9a-40e9-b075-9220ef58763e,95bd2cfa-e3d8-4a73-b6b5-6a7d8a77b63f,6c53b130-66cc-4566-aec3-668a937592f1,INV-002294,Invoice for Services,cancelled,2025-11-15,2027-01-14,2026-03-14T15:54:00.394750,,38869.88,5,1943.49,40813.37,0,40813.37,USD,,,2026-06-03T23:37:06.394756,
5a3ae5ba-0a4b-447b-82f7-da467a35ccd7,fa6b3223-0c9a-40e9-b075-9220ef58763e,e2be74a3-b364-4f55-898f-e46582cafafa,8b752bc9-41fc-4455-b311-5f451891d0d4,INV-002295,Invoice for Services,paid,2025-11-04,2026-11-24,2026-06-08T00:01:56.394787,2026-05-17T12:07:58.394792,19956.88,7.5,1496.77,21453.65,21453.65,0,USD,,,2025-12-04T16:17:38.394798,
183ce4fc-4bbd-4d5c-8851-365ce2933fcf,fa6b3223-0c9a-40e9-b075-9220ef58763e,b1b2d068-60f9-4f6c-ac02-3d24fd7f8b3f,,INV-002296,Invoice for Consulting,sent,2026-04-06,2027-01-21,2026-04-12T22:09:23.394825,,40357.3,10,4035.73,44393.03,0,44393.03,USD,,,2025-11-07T16:01:04.394831,
40f0bcf0-1c39-4074-95fe-90ab6f1c4200,fa6b3223-0c9a-40e9-b075-9220ef58763e,275b9c17-4139-418c-a247-1add6e4ed669,3dca97c7-85fd-4988-95fd-03296b3e1a06,INV-002297,Invoice for Services,partial,2026-04-21,2026-08-28,2026-02-11T03:04:38.394859,,50752.67,10,5075.27,55827.94,27913.97,27913.97,USD,,,2025-10-28T19:29:27.394865,
033cf1ba-c31d-4983-a08d-a9824438338d,fa6b3223-0c9a-40e9-b075-9220ef58763e,2d0dc6bd-1552-42f9-b7d9-c55a16413a2e,,INV-002298,Invoice for Support,overdue,2026-02-12,2027-01-24,2026-04-29T05:39:15.394891,,62949.98,7.5,4721.25,67671.23,0,67671.23,USD,Thank you for your business!,16548abf-b1b6-4ca4-8376-f21ab0c4ee5b,2026-02-14T07:50:01.394898,
2eeb29a5-151e-4ee6-b1b3-51f0707f34bd,fa6b3223-0c9a-40e9-b075-9220ef58763e,,,INV-002299,Invoice for Support,draft,2026-03-09,2026-11-15,,,84767.8,7.5,6357.59,91125.39,0,91125.39,USD,,3484fab5-5d36-4157-9b23-e6a6eb0b4abb,2025-08-22T05:50:30.394927,
abcc69f2-0074-47f6-bd87-b9516032145c,fa6b3223-0c9a-40e9-b075-9220ef58763e,660d2462-bf1a-47d7-9bae-4967e10c22a1,,INV-002300,Invoice for Products,cancelled,2026-04-27,2026-08-22,2026-03-28T00:39:48.394956,,73867.42,8,5909.39,79776.81,0,79776.81,USD,Thank you for your business!,,2026-05-16T22:39:59.394962,
afcccaf3-9491-4321-935c-17afa6a06fcb,fa6b3223-0c9a-40e9-b075-9220ef58763e,73f06c64-18da-4094-bcfe-6673c03ab89a,,INV-002301,Invoice for Services,overdue,2025-09-27,2026-08-22,2026-03-15T19:09:44.394993,,41314.99,0,0.0,41314.99,0,41314.99,USD,Thank you for your business!,,2026-04-25T06:29:59.394999,
1d67d048-124c-495f-9ae3-d4adb7d5a490,fa6b3223-0c9a-40e9-b075-9220ef58763e,36851e0e-5a10-4ef1-a6e3-94911d4c9374,,INV-002302,Invoice for Services,cancelled,2025-09-24,2026-09-05,2026-05-10T07:32:08.395026,,95671.3,7.5,7175.35,102846.65,0,102846.65,USD,,,2025-12-31T11:19:55.395032,
35c1bb30-6f8c-43fe-a45d-3136acb4fbb7,fa6b3223-0c9a-40e9-b075-9220ef58763e,,,INV-002303,Invoice for Products,partial,2025-10-15,2026-12-16,2026-04-06T23:20:58.395057,,54311.8,0,0.0,54311.8,27155.9,27155.9,USD,Thank you for your business!,,2026-02-04T07:32:15.395063,
d8b8ec9b-6030-40a7-9628-0755a78e1ee2,fa6b3223-0c9a-40e9-b075-9220ef58763e,a3db9e6e-2d0c-477f-812e-8fb255e18c51,,INV-002304,Invoice for Products,sent,2025-08-19,2026-10-11,2026-03-10T12:14:43.395089,,81177.28,20,16235.46,97412.74,0,97412.74,USD,Thank you for your business!,,2026-03-01T17:11:55.395094,
30257288-e570-446f-9377-f1f4061c973f,fa6b3223-0c9a-40e9-b075-9220ef58763e,77909de3-77b1-42f3-a356-e0c44d99d7aa,968f62f4-dc54-46eb-ae55-9d9a485c2f2c,INV-002305,Invoice for Subscription,paid,2025-09-07,2027-01-07,2026-06-22T08:29:19.395123,2026-05-07T03:03:30.395128,5693.68,0,0.0,5693.68,5693.68,0,USD,,,2026-04-29T23:49:42.395134,
ea48b940-c499-4b37-8757-7a6045b5c51e,fa6b3223-0c9a-40e9-b075-9220ef58763e,c64fa233-c2c7-47d4-9e85-7f9c22b44032,,INV-002306,Invoice for Services,viewed,2025-10-06,2026-09-08,2026-05-31T19:41:02.395164,,43788.17,15,6568.23,50356.4,0,50356.4,USD,Thank you for your business!,,2026-06-19T07:26:54.395171,
e3c7d970-84e0-49e0-a1b5-bde50cbbb465,fa6b3223-0c9a-40e9-b075-9220ef58763e,,,INV-002307,Invoice for Subscription,draft,2026-02-10,2026-10-09,,,59262.58,8,4741.01,64003.59,0,64003.59,USD,,,2025-12-10T09:10:42.395197,
5d8c5ac2-441a-4f59-8734-88c9853bbea4,fa6b3223-0c9a-40e9-b075-9220ef58763e,72188ad2-5707-4f4d-9dc5-908740cffdb6,77be1261-650c-4702-beb7-30d5843270fd,INV-002308,Invoice for Subscription,paid,2026-02-11,2027-01-22,2026-02-08T05:21:06.395225,2026-06-10T03:29:52.395230,78263.29,10,7826.33,86089.62,86089.62,0,USD,Thank you for your business!,,2026-03-03T21:32:55.395236,
f8227fa1-c210-44c6-91aa-9f41bedb6e08,fa6b3223-0c9a-40e9-b075-9220ef58763e,,,INV-002309,Invoice for Products,overdue,2026-03-26,2027-02-04,2026-07-07T19:55:18.395261,,35697.6,7.5,2677.32,38374.92,0,38374.92,USD,,,2025-10-02T08:12:59.395267,
60116b51-cfa2-406d-a360-f2e8f5d918c1,fa6b3223-0c9a-40e9-b075-9220ef58763e,25876e50-a7d0-4f2a-9a62-cebb894aec0c,80bb26ae-b0e0-4a72-a800-dd2069e6fce5,INV-002310,Invoice for Support,partial,2025-12-07,2026-09-22,2026-02-06T03:18:19.395295,,82155.7,20,16431.14,98586.84,49293.42,49293.42,USD,Thank you for your business!,,2025-09-11T04:33:27.395305,
46a5f6c3-16c6-4872-90a6-63fe35590500,fa6b3223-0c9a-40e9-b075-9220ef58763e,1cebddf4-f848-4475-b38a-b844a00189af,,INV-002311,Invoice for Services,draft,2026-04-03,2026-11-26,,,54722.43,20,10944.49,65666.92,0,65666.92,USD,Thank you for your business!,,2026-03-18T16:05:23.395356,
b19b320c-384d-4fd3-8a08-a4374e75352b,fa6b3223-0c9a-40e9-b075-9220ef58763e,1719c60b-a29a-44e5-9966-98b2f1c47502,56780120-31ea-4b71-a1a8-564f00cbcbae,INV-002312,Invoice for Consulting,cancelled,2026-02-20,2027-01-29,2026-03-27T22:38:32.395384,,92264.03,10,9226.4,101490.43,0,101490.43,USD,Thank you for your business!,,2026-03-12T20:21:26.395390,
2f74e13c-466a-43aa-940c-3df1fa6d6bd6,fa6b3223-0c9a-40e9-b075-9220ef58763e,93845102-57b4-4d18-afe2-8af6440c1caa,,INV-002313,Invoice for Services,paid,2026-03-09,2027-01-06,2026-04-25T22:51:22.395416,2026-07-18T13:08:19.395422,19177.07,20,3835.41,23012.48,23012.48,0,USD,,e3b40ec4-ff43-4250-910b-e8826741b506,2026-08-06T04:23:29.395428,
6e960064-568c-48df-bc66-d975f73acc68,fa6b3223-0c9a-40e9-b075-9220ef58763e,459936c8-f46c-4ddf-8907-40923c88f453,c43f7ae0-4316-4a43-a745-63c587817c10,INV-002314,Invoice for Subscription,overdue,2026-07-04,2026-10-06,2026-04-28T07:16:02.395462,,16261.75,15,2439.26,18701.01,0,18701.01,USD,Thank you for your business!,19da1a21-a724-473d-a2f1-f2cd979f7fed,2026-01-31T14:43:14.395469,
d69ac1eb-946a-4cf4-a0a2-db0f681cff38,fa6b3223-0c9a-40e9-b075-9220ef58763e,,fe6b30b3-997e-47ed-b3ed-32595be675af,INV-002315,Invoice for Subscription,draft,2026-07-25,2026-10-16,,,24282.78,10,2428.28,26711.06,0,26711.06,USD,Thank you for your business!,,2026-06-08T14:38:01.395496,
9eab81be-1dbc-42ba-8a83-20ea5167969e,fa6b3223-0c9a-40e9-b075-9220ef58763e,a53f043b-6af8-42cd-b1c6-8f4cde4fdf4d,,INV-002316,Invoice for Products,viewed,2026-01-23,2026-12-09,2026-04-13T07:10:18.395527,,68260.09,15,10239.01,78499.1,0,78499.1,USD,,,2026-01-20T02:48:12.395532,
5ee5fa31-489c-4366-ad44-25e71b920c04,fa6b3223-0c9a-40e9-b075-9220ef58763e,0c751840-6383-400f-b6fe-ad54fbee1d6f,40895782-c2f8-42ec-8248-99c97b6422cf,INV-002317,Invoice for Products,sent,2026-01-27,2026-08-27,2026-03-09T04:36:31.395560,,43683.47,7.5,3276.26,46959.73,0,46959.73,USD,Thank you for your business!,,2025-11-30T08:02:03.395566,
d37514d7-8352-478a-acf3-d68bde659ec5,fa6b3223-0c9a-40e9-b075-9220ef58763e,,3c487ec8-df9e-4341-9186-24a1c132915c,INV-002318,Invoice for Support,paid,2026-03-26,2027-01-20,2026-05-23T17:01:35.395592,2026-04-25T17:18:41.395597,81211.52,8,6496.92,87708.44,87708.44,0,USD,,,2025-10-02T12:01:59.395603,
30a3c21a-6b4a-488d-a6d9-6587ec947f6b,fa6b3223-0c9a-40e9-b075-9220ef58763e,,9a08ac26-2311-4a92-a48e-513ba5338179,INV-002319,Invoice for Consulting,sent,2025-12-15,2027-01-28,2026-03-21T19:17:18.395629,,82431.55,8,6594.52,89026.07,0,89026.07,USD,Thank you for your business!,461ed141-ea87-49ee-983a-cf8bd082944a,2026-01-07T02:22:41.395636,
16704199-2f70-40e2-9808-0a07645b2bd1,fa6b3223-0c9a-40e9-b075-9220ef58763e,268c81ca-d5c0-40d3-af44-de2082b279ad,,INV-002320,Invoice for Services,overdue,2026-05-30,2026-09-04,2026-07-01T13:22:19.395662,,48333.9,20,9666.78,58000.68,0,58000.68,USD,Thank you for your business!,,2025-10-19T20:32:21.395668,
a7d1878b-6f87-4e3e-98c9-dccf0851e6f8,fa6b3223-0c9a-40e9-b075-9220ef58763e,233e2c45-3a56-4abe-a701-9dd60387cd5f,,INV-002321,Invoice for Consulting,overdue,2026-03-01,2026-12-14,2026-07-24T08:06:18.395694,,49895.99,8,3991.68,53887.67,0,53887.67,USD,,,2026-03-08T02:46:49.395700,
12455480-94a2-4901-824b-c05cd4f5cddc,fa6b3223-0c9a-40e9-b075-9220ef58763e,26648e52-d519-4aac-ac7d-0ebd884ee690,,INV-002322,Invoice for Services,draft,2025-08-17,2026-12-08,,,83510.7,8,6680.86,90191.56,0,90191.56,USD,,,2026-05-31T10:34:26.395730,
f6609f16-e19e-4ebc-8da0-219aaa346416,fa6b3223-0c9a-40e9-b075-9220ef58763e,173b6531-79ad-4ee1-873c-5040f13f38b4,,INV-002323,Invoice for Consulting,cancelled,2026-05-27,2026-10-02,2026-04-11T12:00:21.395812,,1932.68,7.5,144.95,2077.63,0,2077.63,USD,,,2026-05-22T00:37:03.395825,
a64835aa-68fe-425e-adcd-dac7bd3a59ce,fa6b3223-0c9a-40e9-b075-9220ef58763e,68162cd7-66e4-4942-a708-29a2f0ee758d,bf8bb187-c00d-43d1-9d38-78f9fb66fa46,INV-002324,Invoice for Subscription,partial,2026-06-06,2026-08-17,2026-02-23T01:43:03.395866,,38095.57,0,0.0,38095.57,19047.785,19047.785,USD,Thank you for your business!,,2026-01-14T03:11:18.395872,
fb0240f8-fa49-4245-b8c6-ac780911c1c8,fa6b3223-0c9a-40e9-b075-9220ef58763e,deb67a66-041a-45e2-b7b4-a9c3b004c3c5,,INV-002325,Invoice for Services,partial,2026-04-08,2026-11-13,2026-07-09T21:18:34.395899,,90836.01,8,7266.88,98102.89,49051.445,49051.445,USD,Thank you for your business!,,2025-11-02T21:04:40.395905,
27322e99-bbdf-42cd-8350-81b48629dadf,fa6b3223-0c9a-40e9-b075-9220ef58763e,cc1ad2b0-566e-4e8e-a182-8f5b024afbe2,,INV-002326,Invoice for Services,paid,2025-09-08,2026-09-19,2026-06-03T11:18:57.395932,2026-05-06T21:35:19.395937,90921.23,8,7273.7,98194.93,98194.93,0,USD,Thank you for your business!,,2026-04-30T10:44:44.395943,
79c7fc99-ebaa-4fc2-a640-f74e73303ab1,fa6b3223-0c9a-40e9-b075-9220ef58763e,,,INV-002327,Invoice for Services,overdue,2026-06-22,2026-09-12,2026-03-26T04:39:19.395981,,35257.77,10,3525.78,38783.55,0,38783.55,USD,,db3f4e25-f2e6-4d60-82ad-7314e46798e5,2026-05-26T07:14:16.395988,
288e1e28-3a69-4aeb-95e7-3a49cfc19553,fa6b3223-0c9a-40e9-b075-9220ef58763e,bfbdd70c-387d-40fb-875c-5aa956e49a1e,,INV-002328,Invoice for Services,partial,2025-10-28,2026-08-31,2026-06-18T14:48:34.396016,,80199.42,7.5,6014.96,86214.38,43107.19,43107.19,USD,Thank you for your business!,,2025-10-18T21:54:43.396022,
3866d8b8-4cc3-4d66-97fd-4367a10d8388,fa6b3223-0c9a-40e9-b075-9220ef58763e,,,INV-002329,Invoice for Products,draft,2026-07-10,2026-09-05,,,23088.35,8,1847.07,24935.42,0,24935.42,USD,,,2025-12-30T15:52:19.396048,
2a249e4f-711d-4d13-9fac-fcc9b054af58,fa6b3223-0c9a-40e9-b075-9220ef58763e,,8c181287-e2b6-4da9-acbc-588a960378d2,INV-002330,Invoice for Consulting,viewed,2025-10-27,2027-01-19,2026-06-29T07:14:18.396074,,47086.58,15,7062.99,54149.57,0,54149.57,USD,,,2026-06-04T21:25:46.396079,
4691002f-f654-4c94-98c1-501484fef00f,fa6b3223-0c9a-40e9-b075-9220ef58763e,f58ad41f-e2d4-4b00-8f8b-45042d1a3a1d,,INV-002331,Invoice for Subscription,sent,2025-10-19,2026-12-06,2026-03-30T04:01:34.396105,,65646.54,5,3282.33,68928.87,0,68928.87,USD,,,2025-09-25T22:35:16.396111,
b3d52124-1f19-46ac-b199-19b3dd9ce450,fa6b3223-0c9a-40e9-b075-9220ef58763e,,,INV-002332,Invoice for Consulting,viewed,2026-08-03,2026-12-14,2026-05-14T10:04:01.396148,,11652.5,5,582.62,12235.12,0,12235.12,USD,,,2026-07-09T14:51:39.396154,
a2b1f3d2-4d81-4601-b9e3-0193b49ec613,fa6b3223-0c9a-40e9-b075-9220ef58763e,32f336bb-be35-4cf5-a8c0-838d04a97669,c7b01c28-ca80-4532-b615-7bb01aecb2a2,INV-002333,Invoice for Products,draft,2025-08-16,2026-10-12,,,46216.49,10,4621.65,50838.14,0,50838.14,USD,,,2025-09-01T13:48:01.396182,
b0ccf29e-bcc7-48bb-ab24-69dc5182f9ed,fa6b3223-0c9a-40e9-b075-9220ef58763e,27db4ac0-eff3-4397-a47c-ef06f719dfd9,,INV-002334,Invoice for Services,viewed,2026-06-24,2026-12-05,2026-03-23T00:11:47.396209,,85993.32,0,0.0,85993.32,0,85993.32,USD,,0c9d1630-0fab-455b-a2c3-fd1b40f71193,2026-01-06T11:18:10.396216,
1e955060-b463-4f53-bacd-7cce2e2c0611,fa6b3223-0c9a-40e9-b075-9220ef58763e,2fe0b101-f00e-4254-8758-a862cfc35e0a,8dbf28cc-f980-4771-9ac1-14c6db2b4136,INV-002335,Invoice for Subscription,partial,2026-05-12,2026-11-13,2026-05-30T13:50:06.396242,,7262.41,5,363.12,7625.53,3812.765,3812.765,USD,,,2025-10-29T09:48:53.396248,
ba7525c9-1695-4079-92d9-abe4645d2f79,fa6b3223-0c9a-40e9-b075-9220ef58763e,7eb5fa40-9c8e-4121-af22-f54937f3ac4e,a173f449-372b-40c1-846b-26ad15397f62,INV-002336,Invoice for Services,viewed,2025-09-28,2026-11-07,2026-02-07T18:44:10.396276,,27713.5,8,2217.08,29930.58,0,29930.58,USD,Thank you for your business!,,2026-05-14T00:49:09.396282,
ef38fb61-2db3-4315-b2fd-6280b329501d,fa6b3223-0c9a-40e9-b075-9220ef58763e,042a8560-ccbd-47bd-b8c5-d962fcb07e7e,8b752bc9-41fc-4455-b311-5f451891d0d4,INV-002337,Invoice for Subscription,overdue,2025-08-09,2027-01-07,2026-07-26T01:41:59.396314,,10390.67,5,519.53,10910.2,0,10910.2,USD,,aac8ddc0-6e22-40ee-bf4d-61e05ce56fc2,2026-07-06T20:54:42.396320,
900f696a-85cc-41ec-87d9-fe93d884e06d,fa6b3223-0c9a-40e9-b075-9220ef58763e,,44bde104-dbf4-46f0-a4fe-4154c5a4a872,INV-002338,Invoice for Support,sent,2026-01-06,2027-01-28,2026-07-30T00:50:46.396347,,39243.41,20,7848.68,47092.09,0,47092.09,USD,Thank you for your business!,,2025-11-28T19:58:25.396353,
bc4fbc2c-a4b4-4d31-bd8c-15cb81dda57f,fa6b3223-0c9a-40e9-b075-9220ef58763e,,a173f449-372b-40c1-846b-26ad15397f62,INV-002339,Invoice for Subscription,paid,2026-05-03,2026-09-30,2026-04-03T09:56:43.396379,2026-05-08T04:33:55.396384,85296.13,20,17059.23,102355.36,102355.36,0,USD,,8e044830-b45f-47b7-ba71-4513f50eed22,2025-08-14T11:19:17.396391,
9954c789-ea5f-4adc-9e56-e670007028d5,fa6b3223-0c9a-40e9-b075-9220ef58763e,,,INV-002340,Invoice for Services,paid,2026-04-19,2026-12-17,2026-07-04T11:06:36.396417,2026-05-15T05:18:42.396422,28968.46,15,4345.27,33313.73,33313.73,0,USD,Thank you for your business!,a410c8fb-c24d-42c6-943d-bd5c9c43150d,2026-05-28T08:46:55.396429,
b7a7222b-695f-42fc-9902-954f7958260d,fa6b3223-0c9a-40e9-b075-9220ef58763e,404952f2-acfd-4c67-bdd8-ee8cfda684ed,,INV-002341,Invoice for Consulting,cancelled,2026-06-16,2026-11-22,2026-04-24T15:41:41.396461,,21822.35,10,2182.24,24004.59,0,24004.59,USD,Thank you for your business!,,2026-07-11T06:25:10.396467,
af9a6460-1ff2-405a-b1bc-a13630654f43,fa6b3223-0c9a-40e9-b075-9220ef58763e,,,INV-002342,Invoice for Subscription,draft,2025-11-28,2026-11-23,,,45917.77,10,4591.78,50509.55,0,50509.55,USD,,,2026-07-06T08:03:47.396493,
db91ccab-f6a5-442b-a45f-6c23d530b9a5,fa6b3223-0c9a-40e9-b075-9220ef58763e,c6a57a17-d9b5-46ec-9985-7d576e2968ed,1a96df7d-472c-4fdc-8f0b-b8de35533dc3,INV-002343,Invoice for Subscription,overdue,2026-06-12,2026-08-16,2026-06-21T07:41:18.396529,,69160.85,10,6916.09,76076.94,0,76076.94,USD,,,2025-08-13T20:37:23.396535,
9b8907c6-a9db-40ae-8931-6a423cd937ba,fa6b3223-0c9a-40e9-b075-9220ef58763e,,,INV-002344,Invoice for Services,draft,2026-01-25,2026-08-12,,,46439.75,8,3715.18,50154.93,0,50154.93,USD,Thank you for your business!,,2026-04-09T16:12:39.396562,
c69b1d3d-7146-4a53-86db-3d7eb5f9b07e,fa6b3223-0c9a-40e9-b075-9220ef58763e,a69e4306-a2fa-4be7-8189-133f5d83eb12,3019062a-abca-4572-a968-854d81b1e990,INV-002345,Invoice for Products,paid,2026-06-20,2026-08-31,2026-03-13T08:33:01.396593,2026-08-02T05:29:13.396598,69945.7,0,0.0,69945.7,69945.7,0,USD,,,2026-07-18T21:11:22.396604,
631f4d14-7af3-4386-82cc-31a2531eca97,fa6b3223-0c9a-40e9-b075-9220ef58763e,6dbd2f01-e4e5-4e7e-9694-ef2fae8ed375,,INV-002346,Invoice for Products,paid,2025-12-25,2026-12-17,2026-04-10T08:40:07.396631,2026-07-30T06:49:07.396636,36237.48,10,3623.75,39861.23,39861.23,0,USD,Thank you for your business!,,2025-08-23T08:44:43.396642,
